HRS1,marital,childs,age,educ,sex,born,income,region,partyid,polviews,attend,pray
60,Married,2,36,12th grade,Male,Yes,"$25,000 or over",Mountain,"Independent, close to Republican",Slightly conservative,Nearly every week,Once a day
48,Divorced,1,41,2 years,Male,No,"$25,000 or over",Mountain,Not very strong Democrat,"Moderate, middle of the road",Never,Never
45,Never married,0,29,5 years,Male,Yes,"$25,000 or over",Mountain,"Other party, refused to say",Slightly liberal,Never,Never
40,Never married,0,32,6 years,Female,Yes,"$25,000 or over",Mountain,"Independent, close to Democrat",Liberal,Once a year,Never
50,Never married,0,37,8 years,Female,Yes,"$20,000 to 24,999",Mountain,Strong Democrat,Liberal,Once a year,Never
45,Married,0,29,2 years,Male,Yes,"$25,000 or over",Mountain,"Independent (Neither, No response)","Moderate, middle of the road",Every week,Once a day
60,Married,2,41,12th grade,Female,Yes,"$25,000 or over",Mountain,"Independent, close to Democrat","Moderate, middle of the road",Less than once a year,Once a day
60,Married,3,53,6 years,Female,Yes,"$25,000 or over",Mountain,"Independent (Neither, No response)",Slightly conservative,Every week,Several times a day
60,Married,2,31,6 years,Male,Yes,"$25,000 or over",Mountain,"Independent, close to Republican","Moderate, middle of the road",Once a year,Less than once a week
60,Married,6,35,2 years,Female,Yes,"$25,000 or over",Mountain,Not very strong Republican,Slightly conservative,Nearly every week,Once a day
45,Married,3,36,2 years,Male,Yes,"$25,000 or over",Mountain,Strong Republican,Slightly conservative,Two to three times a month,Once a week
40,Married,1,60,6 years,Female,Yes,"$25,000 or over",Mountain,Strong Democrat,Slightly liberal,Never,Once a week
30,Married,2,41,12th grade,Female,Yes,"$25,000 or over",East South Central,Not very strong Republican,Conservative,More than once a week,Once a day
70,Married,2,49,12th grade,Male,Yes,"$25,000 or over",East South Central,Strong Republican,Extremely conservative,Once a year,Once a week
40,Divorced,1,61,6 years,Female,Yes,"$25,000 or over",East South Central,"Independent, close to Republican","Moderate, middle of the road",Once a year,Once a day
55,Married,1,33,12th grade,Female,Yes,"$25,000 or over",East South Central,Strong Republican,Extremely conservative,Every week,Several times a day
40,Married,1,34,6 years,Female,Yes,"$25,000 or over",East South Central,"Independent, close to Democrat",Extremely liberal,Less than once a year,Once a day
70,Divorced,1,44,11th grade,Male,Yes,"$25,000 or over",East South Central,"Independent (Neither, No response)",Slightly conservative,Never,Several times a week
70,Divorced,1,49,12th grade,Male,Yes,"$25,000 or over",East South Central,Strong Democrat,"Moderate, middle of the road",Once a year,Several times a day
35,Separated,0,38,5th grade,Male,No,"$10,000 to 14,999",East South Central,"Independent (Neither, No response)",Slightly liberal,Never,Once a day
30,Divorced,0,53,6 years,Female,Yes,"$15,000 to 19,999",East South Central,Strong Democrat,Slightly liberal,Once a month,Once a day
45,Divorced,1,55,6 years,Female,Yes,"$25,000 or over",East South Central,Strong Democrat,Slightly liberal,Two to three times a month,Several times a day
40,Married,1,34,6 years,Female,Yes,"$25,000 or over",East South Central,"Independent, close to Democrat",Slightly liberal,Every week,Several times a day
40,Never married,0,35,6 years,Female,Yes,"$25,000 or over",East South Central,"Other party, refused to say",Slightly conservative,Two to three times a month,Once a day
30,Married,0,40,12th grade,Female,Yes,"$25,000 or over",New England,Strong Republican,Conservative,Once a year,Once a day
40,Married,1,58,12th grade,Male,Yes,"$25,000 or over",New England,"Independent, close to Democrat",Liberal,Once a year,Less than once a week
40,Married,0,33,6 years,Female,Yes,"$25,000 or over",New England,"Independent, close to Republican",Slightly conservative,Once a year,Less than once a week
45,Divorced,0,52,9th grade,Male,Yes,"$25,000 or over",New England,"Independent, close to Republican",Slightly conservative,Never,Less than once a week
25,Divorced,2,67,3 years,Male,Yes,"$25,000 or over",New England,Not very strong Democrat,"Moderate, middle of the road",Every week,Once a day
35,Widowed,4,71,10th grade,Female,Yes,"$25,000 or over",New England,"Independent (Neither, No response)","Moderate, middle of the road",Two to three times a month,Once a week
40,Married,2,37,6 years,Male,Yes,"$25,000 or over",New England,"Independent, close to Republican",Slightly conservative,Every week,Several times a week
38,Married,2,27,12th grade,Male,Yes,"$25,000 or over",New England,Not very strong Democrat,Slightly liberal,Once a month,Less than once a week
40,Never married,0,33,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,Slightly liberal,Once a year,Less than once a week
37,Never married,0,32,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Democrat",Liberal,Never,Never
39,Divorced,1,60,2 years,Female,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,Slightly conservative,Never,Less than once a week
40,Divorced,3,46,9th grade,Male,Yes,"$10,000 to 14,999",Middle Atlantic,Not very strong Republican,"Moderate, middle of the road",Once a year,Less than once a week
40,Married,0,36,3 years,Male,Yes,"$25,000 or over",Middle Atlantic,Strong Democrat,Liberal,Never,Less than once a week
40,Married,1,39,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,Strong Democrat,Liberal,Never,Never
39,Never married,0,33,6 years,Female,Yes,"$25,000 or over",Middle Atlantic,Strong Republican,Conservative,Every week,Several times a day
50,Divorced,1,58,7 years,Female,Yes,"$25,000 or over",Middle Atlantic,Strong Democrat,Liberal,Once a year,Never
20,Married,0,34,6 years,Female,No,"$25,000 or over",Middle Atlantic,Strong Democrat,Liberal,Never,Never
50,Married,0,59,7 years,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,Liberal,More than once a week,Several times a week
38,Never married,4,37,10th grade,Female,Yes,"$25,000 or over",Middle Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Once a year,Several times a week
40,Married,1,27,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Republican,"Moderate, middle of the road",Several times a year,Several times a week
65,Never married,2,34,1 year of college,Female,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Once a day
50,Separated,1,56,6 years,Female,Yes,"$25,000 or over",Middle Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Never,Once a day
40,Married,2,39,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,Slightly liberal,Never,Never
40,Never married,3,30,10th grade,Male,Yes,"$10,000 to 14,999",Middle Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Less than once a year,Less than once a week
40,Divorced,1,46,9th grade,Male,No,"$15,000 to 19,999",Middle Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",More than once a week,Several times a day
70,Widowed,2,51,12th grade,Female,Yes,"$20,000 to 24,999",Middle Atlantic,Strong Democrat,Slightly liberal,Once a year,Once a day
40,Married,0,55,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Republican,"Moderate, middle of the road",Less than once a year,Never
40,Married,3,62,6 years,Male,No,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Less than once a year,Once a week
50,Married,2,50,12th grade,Female,No,"$25,000 or over",Middle Atlantic,Not very strong Republican,Slightly conservative,Once a year,Several times a week
45,Divorced,6,43,2 years,Male,No,"$25,000 or over",Middle Atlantic,Not very strong Republican,Slightly conservative,Less than once a year,Once a day
40,Never married,0,26,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,"Other party, refused to say","Moderate, middle of the road",Never,Never
45,Married,3,60,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Never,Less than once a week
40,Married,2,49,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent, close to Republican",Conservative,Never,Never
60,Divorced,1,39,12th grade,Male,Yes,"$25,000 or over",Middle Atlantic,"Independent (Neither, No response)",Conservative,Several times a year,Once a day
27,Never married,4,33,10th grade,Female,Yes,"$15,000 to 19,999",South Atlantic,Strong Democrat,"Moderate, middle of the road",Every week,Several times a day
40,Never married,0,34,2 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Liberal,Once a year,Once a day
38,Married,2,59,10th grade,Male,Yes,"$20,000 to 24,999",South Atlantic,"Independent, close to Republican",Slightly liberal,Once a year,Never
24,Divorced,1,55,1 year of college,Male,Yes,"$25,000 or over",South Atlantic,Strong Democrat,"Moderate, middle of the road",Never,Less than once a week
30,Never married,0,50,6 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Democrat,Extremely liberal,Several times a year,Several times a day
37,Married,2,60,2 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,"Moderate, middle of the road",Two to three times a month,Several times a day
37,Married,3,45,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Conservative,Two to three times a month,Once a day
38,Married,1,53,12th grade,Male,Yes,"$25,000 or over",South Atlantic,Strong Democrat,Conservative,More than once a week,Once a day
30,Divorced,2,33,2 years,Female,Yes,"$4,000 to 4,999",South Atlantic,Strong Democrat,"Moderate, middle of the road",Every week,Once a day
30,Never married,0,46,1 year of college,Female,Yes,"$25,000 or over",South Atlantic,"Independent, close to Republican",Slightly conservative,Once a year,Once a day
40,Divorced,2,60,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Every week,Once a day
60,Married,2,65,9th grade,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Republican","Moderate, middle of the road",Never,Less than once a week
60,Married,1,41,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Conservative,Less than once a year,Less than once a week
40,Married,1,33,6 years,Female,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)",Liberal,Never,Less than once a week
40,Married,7,47,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Conservative,Nearly every week,Once a day
30,Never married,2,36,10th grade,Female,Yes,"$15,000 to 19,999",South Atlantic,"Independent (Neither, No response)",Slightly conservative,Once a month,Once a day
40,Married,0,24,1 year of college,Male,Yes,"$20,000 to 24,999",South Atlantic,"Independent, close to Republican","Moderate, middle of the road",Every week,Several times a day
38,Never married,0,28,9th grade,Male,Yes,"$15,000 to 19,999",South Atlantic,Not very strong Republican,Conservative,Never,Once a day
55,Separated,2,40,6 years,Male,Yes,"$25,000 or over",South Atlantic,Strong Republican,Conservative,More than once a week,Once a day
50,Married,0,36,5 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Slightly liberal,Never,Less than once a week
50,Married,1,51,2 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Nearly every week,Several times a week
52,Married,3,57,2 years,Male,Yes,"$25,000 or over",South Atlantic,Strong Democrat,"Moderate, middle of the road",Several times a year,Once a day
65,Married,1,35,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Conservative,Every week,Once a day
42,Never married,1,37,3 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Once a month,Several times a day
40,Married,0,62,12th grade,Male,Yes,"$10,000 to 14,999",South Atlantic,"Independent (Neither, No response)",Extremely conservative,More than once a week,Several times a week
70,Divorced,0,52,1 year of college,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Republican",Slightly conservative,Several times a year,Once a day
40,Separated,3,49,11th grade,Male,Yes,"$4,000 to 4,999",South Atlantic,Strong Democrat,Conservative,More than once a week,Several times a day
37,Married,2,57,3 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Democrat,Extremely liberal,Every week,Several times a day
50,Married,3,54,3 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Republican",Extremely conservative,More than once a week,Several times a day
89,Married,1,37,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,"Moderate, middle of the road",Several times a year,Several times a week
